"","ID","TYPE","LENGTH","DIAMETER","INVERT_Z1","INVERT_Z2","MATERIAL","MUNIC_NAME","BASIN","Shape__Length","SOURCEDATE","Year","Month"
"9570","2221D034P002","PIPE",23,"30",1.45,1.45,"REINFORCED CONCRETE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",5.640953229,"Jan-16","16","Jan"
"9571","2221S143P015","PIPE",68,"30",3.09,2.84,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",22.39065109,"Nov-16","16","Nov"
"9572","2221S143P016","PIPE",66,"30",2.77,1.59,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",20.78451348,"Nov-16","16","Nov"
"9573","2221S143P011","PIPE",68,"18",7.65,7.45,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",21.95805107,"Nov-16","16","Nov"
"9574","2221S143P012","PIPE",178,"18",5.98,5.61,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",60.41111788,"Nov-16","16","Nov"
"9575","2221S143P013","PIPE",68,"18",6.12,5.95,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",21.87463363,"Nov-16","16","Nov"
"9576","2221S143P014","PIPE",275,"30",5.02,3.06,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",93.50189345,"Nov-16","16","Nov"
"9577","2221S143P008","PIPE",68,"18",9.17,8.95,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",22.00676534,"Nov-16","16","Nov"
"9578","2221S143P009","PIPE",118,"18",8.2,7.15,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",34.07637697,"Nov-16","16","Nov"
"9579","2221S143P010","PIPE",103,"24",10.15,8.61,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",40.34764937,"Nov-16","16","Nov"
"9580","2221S143P004","PIPE",66,"18",10.15,9.84,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",22.14049348,"Nov-16","16","Nov"
"9581","2221S143P005","PIPE",191,"18",9.7,9.14,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",64.66529349,"Nov-16","16","Nov"
"9582","2221S143P006","PIPE",130,"18",9.05,8.67,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",43.58723887,"Nov-16","16","Nov"
"9583","2221S143P007","PIPE",95,"18",8.51,8.2,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",32.66448992,"Nov-16","16","Nov"
"9584","2221Y1263P029","PIPE",68,"18",9.18,8.95,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",21.44640174,"Nov-16","16","Nov"
"9585","2221Y1263P030","PIPE",146,"30",5.96,5.85,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",44.50165907,"Nov-16","16","Nov"
"9586","2221Y1263P031","PIPE",137,"30",5.74,NA,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",52.39382977,"Nov-16","16","Nov"
"9587","2221Y1263P027","PIPE",68,"18",9.16,8.95,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",22.15061948,"Nov-16","16","Nov"
"9588","2221Y1263P028","PIPE",400,"30",6.43,5.98,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",135.8459683,"Nov-16","16","Nov"
"9589","2221Y1263P024","PIPE",68,"18",9.18,8.94,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",22.01106491,"Nov-16","16","Nov"
"9590","2221Y1263P025","PIPE",148,"24",7.95,7.64,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",51.29736623,"Nov-16","16","Nov"
"9591","2221Y1263P026","PIPE",255,"24",7.57,7.02,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",86.51546334,"Nov-16","16","Nov"
"9592","2221Y1263P021","PIPE",68,"18",10.13,9.92,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",22.34400944,"Nov-16","16","Nov"
"9593","2221Y1263P022","PIPE",289,"18",9.8,8.96,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",98.6877679,"Nov-16","16","Nov"
"9594","2221Y1263P023","PIPE",105,"18",8.87,8.57,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",34.93376482,"Nov-16","16","Nov"
"9595","2221Y1263P011","PIPE",27,"15",1.45,NA,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",10.81230526,"Nov-16","16","Nov"
"9596","2221Y1263P012","PIPE",128,"24",NA,1.37,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",18.48747537,"Nov-16","16","Nov"
"9597","2221Y1263P013","PIPE",53,"24",0.61,0.59,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",18.11242554,"Nov-16","16","Nov"
"9598","2221Y1263P014","PIPE",12,"24",1.42,1.39,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",4.121492273,"Nov-16","16","Nov"
"9599","2221Y1263P017","PIPE",22,"24",1.37,NA,"HIGH DENSITY POLYETHYLENE PIPE","NORTH MIAMI","NORTH BISCAYNE BAY",8.157726518,"Nov-16","16","Nov"
